# =============================================================================
# PRIZM MOBILE — MASTER INVENTORY & TRACEABILITY MATRIX
# =============================================================================
# 
# Standard: IEEE 829-2008 / QA-QC-POLICY-AND-PLAN.md §4.0
# Single source of truth for ALL module operations across ALL batches.
# Every agent MUST update this file when sweeping, testing, or deploying.
#
# ── MANDATORY HEADER (do not change column order or names) ──────────────────
#
# #,Batch,Round,Module,Operation,Category,HTTPMethod,APIEndpoint,WEBUI_Method,
# WEBUI_Available,API_Available,Mobile_Available,Tested,HTTP_Code,Success,
# Iterations,Gap_Severity,Fields,Notes
#
# ── HOW TO UPDATE ────────────────────────────────────────────────────────────
#
# 1. NEVER change the header row. All agents use same columns.
# 2. Sweeping new module: add rows with Round=1, Tested=NO, Success=PENDING
# 3. Testing: update Tested=YES, HTTP_Code=200, Success=YES/NO, increment Iterations
# 4. Fixing: increment Round, update Notes with fix description
# 5. Each batch round = new block with blank line + separator comment
# 6. Do NOT delete old rows — increment Iterations and update Success
#
# ── BATCH DEFINITIONS (from QA-QC-POLICY-AND-PLAN.md §2.2) ──────────────────
#
# BATCH 1: Tasks (Pilot)
# BATCH 2: Customers · Contacts · Leads · Contracts · Business Partners · Projects · Milestones
# BATCH 3: Invoices · Estimates · Proposals · Payments · Items · Credit Notes · Expenses · Budget · Cost Centers
# BATCH 4: Tickets · Knowledge Base · Surveys · Announcements
# BATCH 5: Purchase Requests · Purchase Orders · Payment Requests · Expense Requests · Suppliers · Delivery Notes · Quotations · Received Vouchers · Completion Certificates
# BATCH 6: Staff · HR Records · HR Payroll · Recruitment · Leaves · Timesheets · Goals · Todo
# BATCH 7: Gatepass · Fixed Equipment · Materials Catalog · Vehicles · Cost Centers
# BATCH 8: Tenders · Opportunities · Technical Inquiries · RFQ · Advance Leads
# BATCH 9: Dashboard · Calendar · Reports · Settings · Roles · Permissions · API Management · Automation · Custom Fields · Filters · Mods · Backup · Documentation
# BATCH 10: AI Gateway · AI Feature Management · Outlook365 · QuickBooks · Linkedin · DMS · KBI · SMS/OTP
#
# =============================================================================
# ===== BATCH 1 — ROUND 1 — Tasks Pilot (Sweep) ===================
#,Batch,Round,Module,Operation,Category,HTTPMethod,APIEndpoint,WEBUI_Method,WEBUI_Available,API_Available,Mobile_Available,Tested,HTTP_Code,Success,Iterations,Gap_Severity,Fields,Notes
1780,1,1,tasks,assignments_post (Tasks),ACTION,POST,/api/tasks,assignments_post,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
1781,1,1,tasks,assignments_delete (Tasks),ACTION,POST,/api/tasks,assignments_delete,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
1782,1,1,tasks,followers_get (Tasks),ACTION,POST,/api/tasks,followers_get,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
1783,1,1,tasks,followers_post (Tasks),ACTION,POST,/api/tasks,followers_post,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
1784,1,1,tasks,followers_delete (Tasks),ACTION,POST,/api/tasks,followers_delete,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
1785,1,1,tasks,checklist_get (Tasks),ACTION,POST,/api/tasks,checklist_get,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
1786,1,1,tasks,checklist_post (Tasks),ACTION,POST,/api/tasks,checklist_post,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
1787,1,1,tasks,checklist_put (Tasks),ACTION,POST,/api/tasks,checklist_put,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
1788,1,1,tasks,checklist_delete (Tasks),ACTION,POST,/api/tasks,checklist_delete,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
1789,1,1,tasks,checklist_item_put (Tasks),ACTION,POST,/api/tasks,checklist_item_put,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
1790,1,1,tasks,checklist_item_delete (Tasks),ACTION,POST,/api/tasks,checklist_item_delete,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
1791,1,1,tasks,comments_get (Tasks),ACTION,POST,/api/tasks,comments_get,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
1792,1,1,tasks,comments_post (Tasks),ACTION,POST,/api/tasks,comments_post,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
1793,1,1,tasks,comments_delete (Tasks),ACTION,POST,/api/tasks,comments_delete,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
1794,1,1,tasks,data_delete (Tasks),ACTION,POST,/api/tasks,data_delete,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
1795,1,1,tasks,data_put (Tasks),ACTION,POST,/api/tasks,data_put,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,

# ===== BATCH 2 — ROUND 1 — CRM & Core Business (Sweep) ===========
#,Batch,Round,Module,Operation,Category,HTTPMethod,APIEndpoint,WEBUI_Method,WEBUI_Available,API_Available,Mobile_Available,Tested,HTTP_Code,Success,Iterations,Gap_Severity,Fields,Notes
73,2,1,projects,List Projects,LIST,GET,/api/projects?limit=&offset=,index,YES,YES,YES,NO,N/A,PENDING,0,NONE,,name
74,2,1,projects,Get Single Project,DETAIL,GET,/api/projects/{id},view,YES,YES,YES,NO,N/A,PENDING,0,NONE,,data_get single with custom data
75,2,1,projects,Search Projects,SEARCH,GET,/api/projects/search/{key},(via index),YES,YES,YES,NO,N/A,PENDING,0,NONE,,description
76,2,1,projects,Create Project,CREATE,POST,/api/projects,project,YES,YES,YES,NO,N/A,PENDING,0,NONE,,client_id
77,2,1,projects,Update Project,UPDATE,PUT,/api/projects/{id},project,YES,YES,YES,NO,N/A,PENDING,0,NONE,,data_put partial update
78,2,1,projects,Delete Project,DELETE,DELETE,/api/projects/{id},delete,YES,YES,YES,NO,N/A,PENDING,0,NONE,,data_delete
79,2,1,projects,Project Count,VALIDATE,GET,/api/projects/count,count_get,YES,YES,NO,YES,200,YES,1,NONE,,Count endpoint exists
80,2,1,projects,Mark Finished,STATUS,PUT,/api/projects/{id}/mark_finished,mark_as(finished),YES,YES,YES,NO,N/A,PENDING,0,NONE,,mark_finished_put
81,2,1,projects,Mark On Hold,STATUS,PUT,/api/projects/{id}/mark_on_hold,mark_as(on_hold),YES,YES,YES,NO,N/A,PENDING,0,NONE,,mark_on_hold_put
82,2,1,projects,Mark In Progress,STATUS,PUT,/api/projects/{id}/mark_in_progress,mark_as(in_progress),YES,YES,YES,NO,N/A,PENDING,0,NONE,,mark_in_progress_put
83,2,1,projects,Mark Cancelled,STATUS,PUT,/api/projects/{id}/mark_cancelled,mark_as(cancelled),YES,YES,YES,NO,N/A,PENDING,0,NONE,,mark_cancelled_put
84,2,1,projects,Project Table View,LIST,GET,/api/projects?limit=&offset=,table,YES,YES,YES,NO,N/A,PENDING,0,NONE,,Same as list
85,2,1,projects,List Milestones,SUB,GET,N/A,milestones,YES,NO,NO,NO,N/A,PENDING,0,NONE,,name
86,2,1,projects,Create Milestone,SUB,POST,N/A,milestone,YES,NO,NO,NO,N/A,PENDING,0,NONE,,project_id
87,2,1,projects,Update Milestone,SUB,PUT,N/A,milestone,YES,NO,NO,NO,N/A,PENDING,0,NONE,,color
88,2,1,projects,Delete Milestone,SUB,DELETE,N/A,delete_milestone,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
89,2,1,projects,Milestone Kanban,VIEW,GET,N/A,milestones_kanban,YES,NO,NO,NO,N/A,PENDING,0,NONE,,project_id
90,2,1,projects,Milestone Reorder,REORDER,PUT,N/A,update_milestones_order,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
91,2,1,projects,Change Milestone Color,UPDATE,PUT,N/A,change_milestone_color,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
92,2,1,projects,List Members,SUB,GET,N/A,(embedded in view),YES,NO,NO,NO,N/A,PENDING,0,NONE,,firstname
93,2,1,projects,Add/Edit Members,SUB,POST,N/A,add_edit_members,YES,NO,NO,NO,N/A,PENDING,0,NONE,,project_id
94,2,1,projects,Remove Member,SUB,DELETE,N/A,remove_team_member,YES,NO,NO,NO,N/A,PENDING,0,NONE,,project_id)
95,2,1,projects,List Discussions,SUB,GET,N/A,discussions,YES,NO,NO,NO,N/A,PENDING,0,NONE,,subject
96,2,1,projects,Add Discussion,SUB,POST,N/A,discussion,YES,NO,NO,NO,N/A,PENDING,0,NONE,,description
97,2,1,projects,List Files,SUB,GET,N/A,file,YES,NO,NO,NO,N/A,PENDING,0,NONE,,name
98,2,1,projects,Upload File,SUB,POST,/api/files/upload_bytes,upload_file,YES,YES,YES,NO,N/A,PENDING,0,NONE,,rel_type=project
99,2,1,projects,Delete File,SUB,DELETE,/api/files/{id},remove_file,YES,YES,YES,NO,N/A,PENDING,0,NONE,,Via Files API
100,2,1,projects,Project Expenses,SUB,GET,N/A,expenses,YES,NO,NO,NO,N/A,PENDING,0,NONE,,amount
101,2,1,projects,Timesheets,SUB,GET,N/A,timesheets,YES,NO,NO,NO,N/A,PENDING,0,NONE,,staff
102,2,1,projects,Add Timesheet,SUB,POST,N/A,timesheet,YES,NO,NO,NO,N/A,PENDING,0,NONE,,staff_id
103,2,1,projects,Gantt Data,VIEW,GET,N/A,gantt,YES,NO,NO,NO,N/A,PENDING,0,NONE,,dependencies
104,2,1,projects,BoQ Management,SUB,GET,N/A,boq,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
105,2,1,projects,Copy Project,DUPLICATE,POST,N/A,copy,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
106,2,1,projects,Project Notes,SUB,GET,N/A,save_note,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
107,2,1,projects,Bulk Action Files,BULK,POST,N/A,bulk_action_files,YES,NO,NO,NO,N/A,PENDING,0,NONE,,action
108,2,1,projects,Invoice Project,ACTION,POST,N/A,invoice_project,YES,NO,NO,NO,N/A,PENDING,0,NONE,,invoice_data
109,2,1,projects,Pin Action,ACTION,POST,N/A,pin_action,YES,NO,NO,NO,N/A,PENDING,0,NONE,,action
110,2,1,customers,List Customers,LIST,GET,/api/customers?limit=&offset=,index,YES,YES,YES,NO,N/A,PENDING,0,NONE,,company
111,2,1,customers,Get Customer,DETAIL,GET,/api/customers/{id},client,YES,YES,YES,NO,N/A,PENDING,0,NONE,,data_get single
112,2,1,customers,Search Customers,SEARCH,GET,/api/customers/search/{key},(via table),YES,YES,YES,NO,N/A,PENDING,0,NONE,,vat
113,2,1,customers,Create Customer,CREATE,POST,/api/customers,client,YES,YES,YES,NO,N/A,PENDING,0,NONE,,vat
114,2,1,customers,Update Customer,UPDATE,PUT,/api/customers/{id},client,YES,YES,YES,NO,N/A,PENDING,0,NONE,,data_put
115,2,1,customers,Delete Customer,DELETE,DELETE,/api/customers/{id},delete,YES,YES,YES,NO,N/A,PENDING,0,NONE,,data_delete
116,2,1,customers,Customer Count,VALIDATE,GET,/api/customers/count,count_get,YES,YES,NO,YES,200,YES,1,NONE,,Count endpoint
117,2,1,customers,List Contacts,SUB,GET,N/A,all_contacts,YES,NO,NO,NO,N/A,PENDING,0,NONE,,firstname
118,2,1,customers,Create Contact,SUB,POST,/api/contacts,form_contact,YES,YES,NO,YES,200,YES,1,NONE,,firstname
119,2,1,customers,Update Contact,SUB,PUT,/api/contacts/{id},form_contact,YES,YES,NO,YES,200,YES,1,NONE,,Via Contacts API data_put
120,2,1,customers,Delete Contact,SUB,DELETE,/api/contacts/{id},delete_contact,YES,YES,NO,YES,200,YES,1,NONE,,Via Contacts API data_delete
121,2,1,customers,Customer Groups,SUB,GET,N/A,groups,YES,NO,NO,NO,N/A,PENDING,0,NONE,,name
122,2,1,customers,Create Group,SUB,POST,N/A,group,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
123,2,1,customers,Delete Group,SUB,DELETE,N/A,delete_group,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
124,2,1,customers,Mark Active,STATUS,PUT,N/A,mark_as_active,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: Can use data_put
125,2,1,customers,Change Status,STATUS,PUT,N/A,change_client_status,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: Can use data_put
126,2,1,customers,Assign Admins,SUB,POST,N/A,assign_admins,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
127,2,1,customers,Remove Admin,SUB,DELETE,N/A,delete_customer_admin,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
128,2,1,customers,Billing/Shipping,VALIDATE,GET,N/A,get_customer_billing_and_shipping_details,YES,NO,NO,NO,N/A,PENDING,0,NONE,,city
129,2,1,customers,Upload File,SUB,POST,/api/files/upload_bytes,upload_attachment,YES,YES,YES,NO,N/A,PENDING,0,NONE,,rel_type=customer
130,2,1,customers,Vault Entries,SUB,GET,N/A,vault_entry_create,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
131,2,1,customers,Import,IMPORT,POST,N/A,import,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
132,2,1,customers,Bulk Action,BULK,POST,N/A,bulk_action,YES,NO,NO,NO,N/A,PENDING,0,NONE,,action
133,2,1,customers,Zip Documents,EXPORT,GET,N/A,zip_credit_notes,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
134,2,1,customers,Statement,EXPORT,GET,N/A,statement,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
135,2,1,leads,List Leads,LIST,GET,/api/leads?limit=&offset=,index,YES,YES,YES,NO,N/A,PENDING,0,NONE,,name
136,2,1,leads,Get Lead,DETAIL,GET,/api/leads/{id},lead,YES,YES,YES,NO,N/A,PENDING,0,NONE,,data_get single
137,2,1,leads,Search Leads,SEARCH,GET,/api/leads/search/{key},(via index),YES,YES,YES,NO,N/A,PENDING,0,NONE,,company
138,2,1,leads,Create Lead,CREATE,POST,/api/leads,lead,YES,YES,YES,NO,N/A,PENDING,0,NONE,,company
139,2,1,leads,Update Lead,UPDATE,PUT,/api/leads/{id},lead,YES,YES,YES,NO,N/A,PENDING,0,NONE,,data_put
140,2,1,leads,Delete Lead,DELETE,DELETE,/api/leads/{id},delete,YES,YES,YES,NO,N/A,PENDING,0,NONE,,data_delete
141,2,1,leads,Lead Count,VALIDATE,GET,/api/leads/count,count_get,YES,YES,NO,YES,200,YES,1,NONE,,Count endpoint
142,2,1,leads,Change Status,STATUS,PUT,/api/leads/{id}/status,update_lead_status,YES,YES,YES,YES,200,YES,1,NONE,,status_put
143,2,1,leads,Kanban Board,VIEW,GET,N/A,kanban,YES,NO,NO,NO,N/A,PENDING,0,NONE,,lead data
144,2,1,leads,Kanban Load More,PAGINATION,GET,N/A,leads_kanban_load_more,YES,NO,NO,NO,N/A,PENDING,0,NONE,,status
145,2,1,leads,Mark as Lost,STATUS,PUT,N/A,mark_as_lost,YES,NO,NO,NO,N/A,PENDING,0,NONE,,date_lost
146,2,1,leads,Mark as Junk,STATUS,PUT,N/A,mark_as_junk,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: Can use data_put
147,2,1,leads,Convert to Customer,ACTION,POST,N/A,convert_to_customer,YES,NO,NO,NO,N/A,PENDING,0,NONE,,customer_data
148,2,1,leads,Add Note,SUB,POST,N/A,add_note,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
149,2,1,leads,Delete Note,SUB,DELETE,N/A,delete_note,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
150,2,1,leads,List Attachments,SUB,GET,N/A,(embedded),YES,NO,NO,NO,N/A,PENDING,0,NONE,,name
151,2,1,leads,Upload Attachment,SUB,POST,/api/files/upload_bytes,add_lead_attachment,YES,YES,YES,NO,N/A,PENDING,0,NONE,,rel_type=lead
152,2,1,leads,Delete Attachment,SUB,DELETE,/api/files/{id},delete_attachment,YES,YES,YES,NO,N/A,PENDING,0,NONE,,Via Files API
153,2,1,leads,Lead Sources,SUB,GET,N/A,sources,YES,NO,NO,NO,N/A,PENDING,0,NONE,,name
154,2,1,leads,Lead Statuses,SUB,GET,N/A,statuses,YES,NO,NO,NO,N/A,PENDING,0,NONE,,name
155,2,1,leads,Import,IMPORT,POST,N/A,import,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
156,2,1,leads,Bulk Action,BULK,POST,N/A,bulk_action,YES,NO,NO,NO,N/A,PENDING,0,NONE,,action
157,2,1,leads,Email Integration,ACTION,POST,N/A,email_integration,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
158,2,1,contracts,List Contracts,LIST,GET,/api/contracts?limit=&offset=,index,YES,YES,YES,NO,N/A,PENDING,0,NONE,,subject
159,2,1,contracts,Get Contract,DETAIL,GET,/api/contracts/{id},contract,YES,YES,YES,NO,N/A,PENDING,0,NONE,,data_get single
160,2,1,contracts,Create Contract,CREATE,POST,/api/contracts,contract,YES,YES,YES,NO,N/A,PENDING,0,NONE,,client
161,2,1,contracts,Update Contract,UPDATE,PUT,N/A,contract,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No data_put endpoint
162,2,1,contracts,Delete Contract,DELETE,DELETE,/api/contracts/{id},delete,YES,YES,YES,NO,N/A,PENDING,0,NONE,,data_delete
163,2,1,contracts,Sign Contract,ACTION,POST,/api/contracts/{id}/sign,mark_as_signed,YES,YES,YES,NO,N/A,PENDING,0,NONE,,sign_post
164,2,1,contracts,Unsign Contract,ACTION,POST,N/A,unmark_as_signed,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
165,2,1,contracts,Send to Email,ACTION,POST,/api/contracts/{id}/send,send_to_email,YES,YES,YES,NO,N/A,PENDING,0,NONE,,message
166,2,1,contracts,Renew Contract,ACTION,POST,/api/contracts/{id}/renew,renew,YES,YES,YES,NO,N/A,PENDING,0,NONE,,new_end
167,2,1,contracts,Copy Contract,DUPLICATE,POST,N/A,copy,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
168,2,1,contracts,List Comments,SUB,GET,N/A,get_comments,YES,NO,NO,NO,N/A,PENDING,0,NONE,,content
169,2,1,contracts,Add Comment,SUB,POST,N/A,add_comment,YES,NO,NO,NO,N/A,PENDING,0,NONE,,contract_id
170,2,1,contracts,Edit Comment,SUB,PUT,N/A,edit_comment,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
171,2,1,contracts,Delete Comment,SUB,DELETE,N/A,remove_comment,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
172,2,1,contracts,Contract Notes,SUB,GET,N/A,get_notes,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
173,2,1,contracts,Add Note,SUB,POST,N/A,add_note,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
174,2,1,contracts,List Attachments,SUB,GET,N/A,(embedded),YES,NO,NO,NO,N/A,PENDING,0,NONE,,name
175,2,1,contracts,Upload Attachment,SUB,POST,N/A,add_contract_attachment,YES,NO,NO,NO,N/A,PENDING,0,NONE,,contract_id
176,2,1,contracts,Contract Types,SUB,GET,N/A,types,YES,NO,NO,NO,N/A,PENDING,0,NONE,,name
177,2,1,contracts,Create/Update Type,SUB,POST,N/A,type,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
178,2,1,contracts,Pdf Generation,EXPORT,GET,N/A,pdf,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
179,2,1,milestones,List Milestones,LIST,GET,/api/milestones?project_id=,milestones,YES,YES,YES,NO,N/A,PENDING,0,NONE,,name
180,2,1,milestones,Get Milestone,DETAIL,GET,/api/milestones/{id},milestone,YES,YES,YES,NO,N/A,PENDING,0,NONE,,data_get single
181,2,1,milestones,Search Milestones,SEARCH,GET,/api/milestones/search/{key},(via project),YES,YES,YES,NO,N/A,PENDING,0,NONE,,data_search_get
182,2,1,milestones,Create Milestone,CREATE,POST,/api/milestones,milestone,YES,YES,YES,NO,N/A,PENDING,0,NONE,,project_id
183,2,1,milestones,Update Milestone,UPDATE,PUT,/api/milestones/{id},milestone,YES,YES,YES,NO,N/A,PENDING,0,NONE,,color
184,2,1,milestones,Delete Milestone,DELETE,DELETE,/api/milestones/{id},delete_milestone,YES,YES,YES,NO,N/A,PENDING,0,NONE,,data_delete
185,2,1,milestones,Reorder Milestones,REORDER,PUT,N/A,update_milestones_order,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
186,2,1,milestones,Change Color,UPDATE,PUT,N/A,change_milestone_color,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: Can use data_put
187,2,1,milestones,Kanban View,VIEW,GET,N/A,milestones_kanban,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
188,2,1,business_partners,List Partners,LIST,GET,/api/business_partners_api,YES,YES,YES,NO,PENDING,N/A,"id,0,NONE,,type
189,2,1,business_partners,Get Partner,DETAIL,GET,/api/business_partners_api/{id},YES,YES,YES,NO,PENDING,N/A,all fields""",0,NONE,,
190,2,1,business_partners,Create Partner,CREATE,POST,/api/business_partners_api,YES,YES,YES,NO,PENDING,N/A,"name,0,NONE,,category
191,2,1,business_partners,Update Partner,UPDATE,PUT,/api/business_partners_api/{id},YES,YES,YES,NO,PENDING,N/A,all fields""",0,NONE,,
192,2,1,business_partners,Delete Partner,DELETE,DELETE,/api/business_partners_api/{id},YES,YES,YES,NO,PENDING,N/A,(id),0,NONE,,
193,2,1,business_partners,Partner Groups,SUB,GET,/api/business_partners_api/groups,YES,YES,NO,NO,PENDING,N/A,group data,0,NONE,,
194,2,1,business_partners,Partner Activity,SUB,GET,/api/business_partners_api/activity/{id},YES,YES,NO,NO,PENDING,N/A,activity log,0,NONE,,
195,2,1,contacts,List Contacts,LIST,GET,/api/contacts?customer_id=,all_contacts,YES,YES,NO,NO,N/A,PENDING,0,NONE,,firstname
196,2,1,contacts,Get Contact,DETAIL,GET,/api/contacts/{id},form_contact,YES,YES,NO,NO,N/A,PENDING,0,NONE,,data_get single
197,2,1,contacts,Create Contact,CREATE,POST,/api/contacts,form_contact,YES,YES,NO,NO,N/A,PENDING,0,NONE,,firstname
198,2,1,contacts,Update Contact,UPDATE,PUT,/api/contacts/{id},form_contact,YES,YES,NO,NO,N/A,PENDING,0,NONE,,data_put
199,2,1,contacts,Delete Contact,DELETE,DELETE,/api/contacts/{id},delete_contact,YES,YES,NO,NO,N/A,PENDING,0,NONE,,data_delete
200,2,1,contacts,Change Status,STATUS,PUT,N/A,change_contact_status,YES,NO,NO,NO,N/A,PENDING,0,HIGH,,GAP: No endpoint
279,2,1,customers,index (Clients),LIST,GET,/api/customers,index,YES,YES,YES,NO,N/A,PENDING,0,NONE,,
280,2,1,customers,table (Clients),LIST,GET,/api/customers,table,YES,YES,YES,NO,N/A,PENDING,0,NONE,,
281,2,1,customers,all_contacts (Clients),LIST,GET,/api/customers,all_contacts,YES,YES,YES,YES,200,YES,1,NONE,,
282,2,1,customers,client (Clients),CREATE,POST,/api/POST customers,client,YES,YES,YES,NO,N/A,PENDING,0,NONE,,Create/Edit customer
283,2,1,customers,export (Clients),EXPORT,GET,/api/customers,export,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
284,2,1,customers,check_duplicate_customer_name (Clients),ACTION,POST,/api/customers,check_duplicate_customer_name,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
285,2,1,customers,save_longitude_and_latitude (Clients),ACTION,POST,/api/customers,save_longitude_and_latitude,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
286,2,1,customers,form_contact (Clients),ACTION,GET,/api/POST contacts,form_contact,YES,YES,NO,YES,200,YES,1,MEDIUM,,Create/Edit contact
287,2,1,customers,confirm_registration (Clients),ACTION,POST,/api/POST customers/{id}/confirm,confirm_registration,YES,YES,YES,NO,N/A,PENDING,0,NONE,,Confirm registration
288,2,1,customers,update_file_share_visibility (Clients),ACTION,POST,/api/PUT files/{id}/visibility,update_file_share_visibility,YES,YES,YES,NO,N/A,PENDING,0,NONE,,File share visibility
289,2,1,customers,delete_contact_profile_image (Clients),DELETE,DELETE,/api/customers,delete_contact_profile_image,YES,YES,YES,YES,200,YES,1,NONE,,
290,2,1,customers,mark_as_active (Clients),ACTION,POST,/api/PUT customers/{id}/mark_active,mark_as_active,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,Activate customer
291,2,1,customers,consents (Clients),READ,GET,/api/customers,consents,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
292,2,1,customers,update_all_proposal_emails_linked_to_customer (Clients),ACTION,POST,/api/customers,update_all_proposal_emails_linked_to_customer,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
293,2,1,customers,assign_admins (Clients),ACTION,POST,/api/POST customers/{id}/admins,assign_admins,YES,YES,YES,YES,200,YES,1,NONE,,Assign admin
294,2,1,customers,delete_customer_admin (Clients),DELETE,DELETE,/api/DELETE customers/{id}/admins/{staff_id},delete_customer_admin,YES,YES,YES,YES,200,YES,1,NONE,,Remove admin
295,2,1,customers,delete_contact (Clients),DELETE,DELETE,/api/DELETE contacts/{id},delete_contact,YES,YES,YES,YES,200,YES,1,NONE,,Delete contact
296,2,1,customers,contacts (Clients),READ,GET,/api/customers,contacts,YES,YES,NO,YES,200,YES,1,MEDIUM,,
297,2,1,customers,upload_attachment (Clients),UPLOAD,POST,/api/POST files/upload_bytes,upload_attachment,YES,YES,YES,NO,N/A,PENDING,0,NONE,,Upload attachment
298,2,1,customers,add_external_attachment (Clients),UPLOAD,POST,/api/POST files/external,add_external_attachment,YES,YES,YES,NO,N/A,PENDING,0,NONE,,Add external attachment
299,2,1,customers,delete_attachment (Clients),DELETE,DELETE,/api/DELETE files/{id},delete_attachment,YES,YES,YES,NO,N/A,PENDING,0,NONE,,Delete attachment
300,2,1,customers,delete (Clients),DELETE,DELETE,/api/DELETE customers/{id},delete,YES,YES,YES,NO,N/A,PENDING,0,NONE,,Delete customer
301,2,1,customers,login_as_client (Clients),ACTION,POST,/api/customers,login_as_client,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
302,2,1,customers,get_customer_billing_and_shipping_details (Clients),VALIDATE,GET,/api/GET customers/{id}/address,get_customer_billing_and_shipping_details,YES,YES,YES,YES,200,YES,1,NONE,,Billing/shipping
303,2,1,customers,change_contact_status (Clients),ACTION,POST,/api/PUT contacts/{id}/status,change_contact_status,YES,YES,NO,YES,200,YES,1,MEDIUM,,Change contact status
304,2,1,customers,change_client_status (Clients),ACTION,POST,/api/PUT customers/{id}/status,change_client_status,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,Change customer status
305,2,1,customers,zip_credit_notes (Clients),EXPORT,GET,/api/GET customers/{id}/credit_notes/zip,zip_credit_notes,YES,YES,YES,NO,N/A,PENDING,0,NONE,,Download credit notes zip
306,2,1,customers,zip_invoices (Clients),EXPORT,GET,/api/GET customers/{id}/invoices/zip,zip_invoices,YES,YES,YES,NO,N/A,PENDING,0,NONE,,Download invoices zip
307,2,1,customers,zip_estimates (Clients),EXPORT,GET,/api/GET customers/{id}/estimates/zip,zip_estimates,YES,YES,YES,NO,N/A,PENDING,0,NONE,,Download estimates zip
308,2,1,customers,zip_payments (Clients),EXPORT,GET,/api/GET customers/{id}/payments/zip,zip_payments,YES,YES,YES,NO,N/A,PENDING,0,NONE,,Download payments zip
309,2,1,customers,import (Clients),BULK,GET,/api/customers,import,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
